lsoa11,year,dla_pip_pct,est_qof_dep,antidep_rate,z_mh_rate,samhi_index,samhi_dec
E01020269,2019,2.502720348,9.290992108,46.63986362,0.84451152,0.836873517,7
E01020270,2019,1.198630137,9.287748371,47.07699248,-0.918385982,-0.24622928,2
E01020271,2019,1.194217473,9.319123621,46.79547903,1.377932524,1.140260746,8
E01020272,2019,2.886157135,9.32978278,47.48993505,0.315163738,0.541697527,6
E01020273,2019,0.740242261,10.20617288,29.73708588,-1.169971884,-0.637215328,1
E01020274,2019,0.403225806,10.27983916,32.25338833,-0.887320943,-0.425104596,2
E01020275,2019,1.302931596,8.614896806,54.65052926,-0.796832633,-0.102947716,3
E01020276,2019,3.566796368,8.814483481,54.18269016,-0.280256147,0.258686974,5
E01020277,2019,4.351939451,9.150577707,49.2868117,1.523482899,1.303803738,9
E01020278,2019,2.307225258,9.556095481,47.07447644,-0.741615833,-0.09085292,3
E01020279,2019,2.178423237,9.11756109,49.47157054,-0.076626852,0.308533772,5
E01020280,2019,4.738489048,10.2881025,49.25470474,1.11746866,1.17215901,8
E01020281,2019,1.627573001,10.72823891,49.22313135,-0.552307451,0.16029007,4
E01020282,2019,2.633190447,10.06547897,49.71023859,0.589512397,0.816158133,7
E01020283,2019,1.459143969,10.53077137,49.09487642,-0.337243974,0.26677846,5
E01020284,2019,3.415103415,10.49902609,49.06360471,0.612940813,0.86897888,7
E01020285,2019,2.714708786,10.3699298,49.02016297,0.254148385,0.630286655,6
E01020286,2019,1.773455378,8.405036916,45.92733257,-0.68660413,-0.208194438,3
E01020287,2019,1.369010579,8.981763758,42.01685352,-0.778308173,-0.281139591,2
E01020288,2019,1.10974106,8.704621977,42.91639072,-0.849471884,-0.343313023,2
E01020289,2019,1.444723618,6.365828962,46.12677468,-1.147387503,-0.744703226,1
E01020290,2019,0.988947062,6.925845763,44.83141759,-0.259228477,-0.165782576,3
E01020291,2019,1.401869159,6.562553027,35.60892485,-1.162274016,-0.918592669,1
E01020292,2019,1.233806292,8.570455853,43.7618086,-0.477169756,-0.114280938,3
E01020293,2019,2.691844114,6.810248512,42.48883116,-0.789669688,-0.511634054,2
E01020294,2019,3.171726325,6.882443733,43.09635006,1.134077767,0.678765055,7
E01020295,2019,1.32610006,9.610117261,48.44136316,0.491869284,0.666523347,7
E01020296,2019,1.183063512,9.91757765,46.85651169,-1.403020763,-0.481717184,2
E01020297,2019,2.308214528,8.804262999,54.41747821,0.608070828,0.781906365,7
E01020298,2019,2.152080344,8.986871264,54.05862789,-0.31333455,0.234889429,5
E01020299,2019,1.617250674,8.764995703,54.45453804,-0.099896368,0.337857015,5
E01020300,2019,1.805985552,9.635622151,51.29117502,-0.35314814,0.219888497,5
E01020301,2019,0.889767672,7.537660513,44.02920402,-0.959103866,-0.528775892,1
E01020302,2019,1.616266945,7.107469482,42.69674978,-0.54773305,-0.340905154,2
E01020303,2019,1.070154578,9.478740848,40.79736628,-0.703478127,-0.214589045,3
E01020304,2019,2.052451539,9.745799147,40.61756204,-0.203653517,0.131238206,4
E01020305,2019,1.909722222,9.673862556,40.51703138,0.183278766,0.353833353,5
E01020306,2019,1.169590643,9.644067463,40.41482514,-0.640322091,-0.164548863,3
E01020307,2019,3.399765533,9.686449585,40.54395573,0.311592642,0.455103589,6
E01020308,2019,0.762112139,9.42874077,42.02297926,-1.067511577,-0.425951344,2
E01020309,2019,0.88544549,8.0501717,42.38194754,-0.805612817,-0.405283472,2
E01020310,2019,2.423469388,8.867346282,54.18414332,0.442143478,0.685832007,7
E01020311,2019,1.463860933,8.637189809,42.14871024,-0.859385348,-0.362308157,2
E01020312,2019,0.522193211,10.33346771,46.81957108,-0.336032372,0.182628337,4
E01020313,2019,2.853166319,10.34221061,46.85016037,0.388301311,0.671310519,7
E01020314,2019,0.91954023,10.17962589,45.51830749,-0.595008618,0.000415472,4
E01020315,2019,1.984126984,10.57763191,47.11018795,-0.018060454,0.43816703,6
E01020316,2019,0.809498111,10.91960161,47.19692882,-0.314876768,0.264045261,5
E01020317,2019,2.046783626,10.48856461,47.12605182,-0.566909201,0.099627805,4
E01020318,2019,1.46179402,5.410387963,24.86848394,-0.977460422,-1.173344027,1
E01020319,2019,1.369863014,8.299938471,31.02531019,-0.715152042,-0.516748969,1
E01020320,2019,1.652892562,10.12081683,44.18828935,-0.505570002,0.041977319,4
E01020321,2019,3.683774834,7.125505858,44.71290732,0.362541739,0.279465664,5
E01020322,2019,1.810673443,9.819363808,45.19595396,-0.422368829,0.085043634,4
E01020323,2019,1.390820584,10.09189138,45.43128427,0.479913681,0.652265893,7
E01020324,2019,0.793126239,10.43263868,46.33393727,-0.351110241,0.182456265,4
E01020325,2019,1.242236025,10.42311747,46.35346059,-0.904927681,-0.141069633,3
E01020326,2019,1.675485009,13.09105133,44.79297674,-0.649061721,0.213476411,5
E01020327,2019,1.712935617,10.43540627,45.14444095,0.149679523,0.485871353,6
E01020328,2019,3.063365506,10.46929567,45.2129178,-0.724625227,-0.017017667,3
E01020329,2019,2.008520998,10.42484639,45.02287669,0.513976076,0.708472516,7
E01020330,2019,1.746031746,10.4564703,45.179687,-0.316955791,0.206909031,4
E01020331,2019,0.690954774,10.44020782,46.3931064,0.177364694,0.500667158,6
E01020332,2019,2.181025082,10.426709,46.46318182,0.740712866,0.874921913,7
E01020333,2019,1.181525242,10.42469292,46.44819575,-0.915245872,-0.146898802,3
E01020334,2019,4.591029024,10.40032408,46.51955506,0.262152829,0.614114395,6
E01020335,2019,2.209944751,10.46480186,46.24249604,0.410374544,0.675105932,7
E01020336,2019,0,10.4695433,46.24113123,-0.53042388,0.044683056,4
E01020337,2019,2.664890073,10.46661212,46.25260441,-0.440062879,0.168249138,4
E01020338,2019,1.40224359,10.42578393,46.42874929,0.072630012,0.455317923,6
E01020339,2019,0.715563506,9.750544548,41.79005585,-0.849988779,-0.268394046,2
E01020340,2019,1.406799531,10.35326637,46.59495706,-0.512559565,0.097950812,4
E01020341,2019,1.180124224,10.42879933,46.70740843,-0.156389793,0.317027143,5
E01020342,2019,2.219403932,10.44381946,46.93708426,0.132282237,0.517836319,6
E01020343,2019,0.837628866,6.349186612,47.58086234,-0.257553338,-0.197690357,3
E01020344,2019,1.344989913,6.293317691,47.67780815,-1.136611987,-0.722484949,1
E01020345,2019,0.683371298,6.254945137,47.84900289,1.538903588,0.875364173,7
E01020346,2019,3.068592058,6.549568891,45.26216492,0.850330611,0.500290547,6
E01020347,2019,3.301622832,6.492019001,45.72592428,0.497865272,0.290581157,5
E01020348,2019,3.846153846,6.45565897,46.2419166,1.334956644,0.807406061,7
E01020349,2019,0.501392758,7.567568766,39.03585981,0.879365626,0.483461705,6
E01020350,2019,0.369198312,7.546121051,38.71524588,-0.374548845,-0.288103448,2
E01020351,2019,1.463057791,8.914327533,46.686352,-0.859889465,-0.250483693,2
E01020352,2019,1.248357424,8.401958907,45.83030643,0.16832909,0.295513975,5
E01020353,2019,1.833810888,8.595490322,46.51946653,2.307994254,1.635412036,9
E01020354,2019,1.749475157,6.76895793,44.41210307,-0.407779442,-0.266887189,2
E01020355,2019,0.45941807,6.985116847,42.52319927,-0.547853329,-0.39099407,2
E01020356,2019,1.023017903,6.781690083,43.84256504,0.2444816,0.102569335,4
E01020357,2019,1.603298213,7.482851564,41.48577656,-0.490082932,-0.281159353,2
E01020358,2019,0.890585242,7.442799246,39.84803043,-0.117185201,-0.10740709,3
E01020359,2019,1.537386443,8.023504668,45.01636536,-0.093880864,0.085732924,4
E01020360,2019,1.348435814,7.812980431,43.66226347,0.036430713,0.111161509,4
E01020361,2019,1.223581758,8.328096328,44.70439076,0.651507953,0.55838027,6
E01020362,2019,0.478142077,6.511029707,45.25598364,-0.612040076,-0.443207314,2
E01020363,2019,2.716468591,6.536041832,45.82767437,0.054732204,0.022820145,4
E01020364,2019,2.202643172,6.592037005,45.24038309,1.223898683,0.71892184,7
E01020365,2019,0.359928014,8.844114081,46.50762376,0.330361898,0.427030364,6
E01020366,2019,0.273348519,8.98330437,46.19198684,-0.565755331,-0.109436586,3
E01020367,2019,1.376651982,7.488275689,42.89963366,-0.368015249,-0.18578577,3
E01020368,2019,2.208682407,7.501775176,42.50767759,0.210467884,0.17447941,4
E01020369,2019,1.151079137,7.327791013,40.23848617,-0.622206536,-0.413122767,2
E01020370,2019,1.262626263,6.977461874,43.08632741,-0.510181059,-0.335675375,2
E01020371,2019,0,7.342580366,40.08719969,-0.533750591,-0.401221928,2
E01020372,2019,0.936454849,7.075733246,42.24934892,-0.569045296,-0.382005827,2
E01020373,2019,0.371471025,11.99082366,38.38867994,-0.770949038,-0.097042176,3
E01020374,2019,0.379266751,12.27832739,38.11750019,-0.825988951,-0.112135524,3
E01020375,2019,0.361794501,5.510236676,39.09789958,-0.3248379,-0.535066183,1
E01020376,2019,0,5.321942693,39.79990149,-0.98882494,-0.970793149,1
E01020377,2019,0.360144058,9.737849807,39.0667999,-0.663015752,-0.218461222,3
E01020378,2019,0.592417062,9.761666903,38.98518905,-0.588306797,-0.164087261,3
E01020379,2019,2.016383113,9.579903888,39.46351548,0.151884868,0.308369224,5
E01020380,2019,0,9.665343323,39.59049907,-0.977637738,-0.422577707,2
E01020381,2019,0,9.87411669,38.9517137,-0.826470241,-0.32258337,2
E01020382,2019,0.763358779,13.25068544,40.01684453,-0.692159437,0.090089961,4
E01020383,2019,0.860677784,13.38975543,40.06330744,-0.319599776,0.329194924,5
E01020384,2019,1.092581944,13.28474991,39.90288267,-0.536577309,0.193674913,4
E01020385,2019,1.677852349,13.11599487,40.397663,0.243835162,0.67529074,7
E01020386,2019,0.40257649,12.69724965,40.41151365,-0.565313269,0.120518518,4
E01020387,2019,0,13.24992678,41.32112603,-1.146594001,-0.191143262,3
E01020388,2019,1.065246338,13.37951026,39.93974058,-0.006341669,0.521165541,6
E01020389,2019,1.155802127,8.624968261,39.84509456,-0.478172262,-0.182138969,3
E01020390,2019,1.430615165,5.513982483,40.31120773,0.376903294,-0.057281639,3
E01020391,2019,1.36239782,5.371245218,39.59740924,0.034696428,-0.301812211,2
E01020392,2019,1.382488479,5.284746761,39.65610923,0.940761505,0.233336404,5
E01020393,2019,2.449748744,7.519985127,43.25510976,-0.043427339,0.040635178,4
E01020394,2019,1.981879955,6.785682795,41.74289332,1.264214458,0.702110904,7
E01020395,2019,0.358239509,5.760012948,40.21197437,0.457527475,-0.002591542,3
E01020396,2019,0.469483568,8.417838443,39.04212896,-0.505180335,-0.256122689,2
E01020397,2019,1.187150838,4.339145589,37.09502615,-0.30545268,-0.741394382,1
E01020398,2019,0.850340136,9.523197589,39.80420086,-1.073682874,-0.458069875,2
E01020399,2019,1.846257133,6.226041252,41.12012456,-0.396019076,-0.393386033,2
E01020400,2019,0.436137072,7.127928664,42.99931024,-0.432913525,-0.295198386,2
E01020401,2019,0.759974668,6.564317312,41.52518822,0.129862346,-0.045853387,3
E01020402,2019,0,6.522726916,41.91705047,-0.756800023,-0.610644794,1
E01020403,2019,2.752842609,7.057589624,37.73056397,-0.96685788,-0.672002312,1
E01020404,2019,0.651658768,6.719592354,36.10062113,0.452868903,0.068545714,4
E01020405,2019,1.281304601,7.205356684,38.33189519,0.327449635,0.114097375,4
E01020406,2019,0.526777875,6.75833557,36.09168143,-0.455629698,-0.479927133,2
E01020407,2019,0.422297297,9.585646896,39.38302952,0.17267606,0.280112162,5
E01020408,2019,0.962379703,6.982754915,39.50926401,-0.240597577,-0.24463689,2
E01020409,2019,1.040221914,11.53881418,39.82299042,-0.803184667,-0.106257699,3
E01020410,2019,2.314814815,10.48261913,39.16293565,-0.383376977,0.069613356,4
E01020411,2019,1.710171017,10.0631718,42.39763132,1.340405252,1.121333124,8
E01020412,2019,1.766561514,8.771938095,40.02734102,-0.162489866,0.041114773,4
E01020413,2019,0.806451613,10.67399566,34.70142037,-0.597103213,-0.155832949,3
E01020414,2019,1.444942701,10.76151398,34.54322399,-0.327082788,0.028427117,4
E01020415,2019,0.790513834,10.495368,35.25243367,-1.08355604,-0.456501661,2
E01020416,2019,1.435094586,9.541724591,37.38259345,-0.631774015,-0.218509306,3
E01020417,2019,1.376936317,9.360228142,37.83683694,-0.308953238,-0.034428551,3
E01020418,2019,0.354107649,9.642776395,37.16681116,-0.782468579,-0.33478167,2
E01020419,2019,0.811359026,9.131886761,38.37650098,-0.530500578,-0.196241828,3
E01020420,2019,0.890868597,10.23471424,35.74496587,-0.137958831,0.103232745,4
E01020421,2019,1.5,9.309940657,43.68303531,-0.164187063,0.157120294,4
E01020422,2019,1.290719115,9.450329666,43.97162535,0.8760128,0.8008222,7
E01020423,2019,1.212121212,9.044493398,43.70441171,0.250643435,0.374656896,5
E01020424,2019,1.34529148,9.007839549,43.85167517,-0.051866753,0.193707565,4
E01020425,2019,1.240834743,8.700108943,43.33245934,-0.248848788,0.030163248,4
E01020426,2019,0.659563673,9.890980578,39.28909884,-0.427961061,-0.046950316,3
E01020427,2019,3.098927294,9.957905497,38.9482951,0.526015352,0.578111645,6
E01020428,2019,1.60538581,9.567712812,40.088065,1.52433167,1.140649895,8
E01020429,2019,1.720019111,10.04666329,39.15223766,0.21308083,0.379227082,5
E01020430,2019,0.4101162,7.856459301,44.11606337,-1.126086602,-0.60549494,1
E01020431,2019,0.9375,7.796804506,45.08860615,-0.405171429,-0.14203985,3
E01020432,2019,1.487862177,9.043160166,40.29630583,-0.637878827,-0.218545615,3
E01020433,2019,0.838825644,11.08912651,35.44803809,-0.81545296,-0.236901335,2
E01020434,2019,1.721068249,10.63486684,34.46397765,0.695247897,0.639566686,6
E01020435,2019,1.50060024,10.25775032,39.53183485,-0.331467983,0.072124145,4
E01020436,2019,1.734875445,10.20842386,39.68389988,-0.750702682,-0.178434169,3
E01020437,2019,2.448210923,10.23019516,39.49399931,-0.383376977,0.054558652,4
E01020438,2019,2.948284195,10.24854094,39.34171556,1.109895844,0.963638979,8
E01020439,2019,2.496826069,10.22262228,39.78112244,0.240554917,0.437105906,6
E01020440,2019,0.542593597,7.25052256,36.10046255,-0.606642982,-0.506404959,2
E01020441,2019,1.546391753,9.570252304,41.36597399,-0.561687047,-0.098438322,3
E01020442,2019,1.003167899,9.105756169,38.84851862,-0.479116068,-0.153925975,3
E01020443,2019,3.005464481,8.260501434,41.95051322,0.18174754,0.247879131,5
E01020444,2019,1.644736842,10.16904411,40.54708039,-0.814677704,-0.206858233,3
E01020445,2019,0.816070308,10.1531976,40.80325989,-0.864086238,-0.253517737,2
E01020446,2019,1.297858533,10.14849152,41.56016882,-0.344455283,0.08652824,4
E01020447,2019,1.946998378,8.173885186,41.73743741,0.475859555,0.395748743,5
E01020448,2019,1.388888889,9.213473034,35.38600902,-0.682272314,-0.319382559,2
E01020449,2019,2.012383901,10.10244376,33.97930251,-0.404969003,-0.077972813,3
E01020450,2019,0.596506178,7.933728917,41.62359962,-0.772649842,-0.421490592,2
E01020452,2019,2.144659378,10.25186002,38.92664429,-0.257852667,0.11725004,4
E01020453,2019,1.32183908,10.21544549,39.43372195,-0.739302918,-0.184137414,3
E01020454,2019,2.8395646,10.13057275,33.74081721,0.883403607,0.712269127,7
E01020455,2019,2.279202279,10.09770219,33.85790054,-0.648039857,-0.223100963,3
E01020456,2019,2.188940092,10.13548073,33.82432613,-0.129476637,0.091915242,4
E01020457,2019,0.444162437,10.08450823,33.83934159,-0.248848788,-0.026851838,3
E01020458,2019,0.822669104,10.13537277,34.32635233,-0.722525738,-0.287275768,2
E01020459,2019,2.087912088,10.14650027,34.42639666,0.134708274,0.261942716,5
E01020460,2019,0.957354221,10.1528409,34.77688473,-0.161221522,0.065756243,4
E01020462,2019,0.730747611,9.421560071,37.03306835,-0.733852341,-0.316683601,2
E01020463,2019,1.16635973,8.115824447,41.80012805,-0.329432699,-0.113021819,3
E01020464,2019,2.125,8.206956957,41.67546428,0.136202751,0.196102846,4
E01020465,2019,0.870010235,9.025321983,37.97795777,-0.64749807,-0.283573461,2
E01020466,2019,0.936220012,10.6440098,38.43894117,-0.279722616,0.10510932,4
E01020467,2019,0.937155458,9.765826011,40.84180616,-0.67095801,-0.169462464,3
E01020468,2019,1.145552561,11.32131914,42.54321776,0.353522219,0.627122847,6
E01020469,2019,2.046644455,14.14700699,44.60777139,-0.009603687,0.67901805,7
E01020470,2019,0.375335121,15.01200517,45.49641063,-0.458915495,0.4391594,6
E01020471,2019,1.390820584,14.8046606,46.44131667,-0.346517376,0.540101581,6
E01020472,2019,2.105978261,14.74453542,45.7700455,0.507352786,1.054130675,8
E01020473,2019,1.531862745,14.71070319,46.39780842,-0.239790001,0.600673595,6
E01020474,2019,0.577124869,14.39378013,45.85149796,-0.619022339,0.315026397,5
E01020475,2019,1.375943187,14.78423422,46.34174056,-0.4855294,0.452551079,6
E01020476,2019,1.105845182,9.981760577,41.7517315,0.760263633,0.737674468,7
E01020477,2019,0.335120643,9.319147381,40.97489187,-0.196400448,0.055966168,4
E01020478,2019,0.442477876,11.74912428,45.3747968,0.043717127,0.50582301,6
E01020479,2019,1.579778831,11.77112294,45.56906498,0.760263633,0.975317155,8
E01020480,2019,0.618811881,11.74838768,45.42803215,1.235886045,1.23374193,8
E01020481,2019,1.094391245,11.74047341,45.39762021,2.205958916,1.832808348,10
E01020482,2019,1.699029126,11.7608268,45.44887726,-0.010966929,0.508338661,6
E01020483,2019,3.127572016,11.73083133,45.38085027,-0.166401103,0.43322098,6
E01020484,2019,2.162162162,11.74535851,45.38244801,0.08785441,0.574031928,6
E01020485,2019,1.251646904,9.647038206,42.02169477,1.595869352,1.219147171,8
E01020486,2019,2.41187384,9.668487968,42.04706636,-0.039194468,0.255085544,5
E01020487,2019,0.605143722,9.536587543,41.57116826,-0.904597388,-0.329891816,2
E01020488,2019,2.417302799,9.583989988,41.78979728,-0.181071227,0.15640631,4
E01020489,2019,1.366120219,10.97995986,46.69508901,-0.474842217,0.177694613,4
E01020490,2019,1.173020528,9.570607276,45.12998822,-0.776878678,-0.168441192,3
E01020491,2019,0.635470826,11.19758821,47.49433104,-0.501830011,0.175076364,4
E01020492,2019,1.944894652,11.26255735,47.7955355,0.256397915,0.675823247,7
E01020493,2019,2.415812592,11.07705294,46.8728822,-0.326194462,0.298732743,5
E01020494,2019,1.669758813,11.33288342,43.05542175,-0.334208047,0.233174424,5
E01020495,2019,1.582516956,11.37084783,43.75718209,0.075965317,0.495411676,6
E01020496,2019,2.330097087,11.4057422,43.8407583,0.204353789,0.591007396,6
E01020497,2019,0.854244527,8.612136181,32.89058695,-0.116025497,-0.09912411,3
E01020498,2019,1.812836845,12.78811245,48.27956563,-0.25284519,0.496518881,6
E01020499,2019,4.084507042,12.91110987,48.68714615,0.732498948,1.140461202,8
E01020500,2019,2.332361516,12.89600705,48.68343265,0.974055179,1.262884658,9
E01020501,2019,1.893663511,12.82891191,48.37261344,-0.900475343,0.111186533,4
E01020502,2019,4.539951574,12.92744122,48.7249682,0.349507635,0.915340918,8
E01020503,2019,2.729384437,12.88834269,48.55780561,0.758743417,1.13580613,8
E01020504,2019,0.321395776,12.88126195,48.55595236,-0.049075305,0.591657855,6
E01020505,2019,1.038421599,9.464749839,46.27353702,-0.917850259,-0.246761281,2
E01020506,2019,2.016806723,11.54787658,43.58590277,-0.202867636,0.346758688,5
E01020507,2019,1.226012793,12.5296134,47.10711496,-0.787852259,0.119509788,4
E01020508,2019,0.881488737,7.676418318,32.86207157,-0.548681809,-0.467271124,2
E01020509,2019,0.722394221,8.661001847,39.75005727,0.000961093,0.097830053,4
E01020510,2019,2.446043165,9.100428592,44.3703171,0.172554014,0.368891203,5
E01020511,2019,0.454029512,10.85923381,36.75021853,-0.125306921,0.171630278,4
E01020512,2019,1.189909567,12.21637342,45.34314506,-0.726611064,0.099145118,4
E01020513,2019,2.299528302,17.03057621,53.24309171,-0.238628921,0.883625027,7
E01020514,2019,2.044293015,16.79736114,53.31066441,-0.209912449,0.884369366,7
E01020515,2019,1.1829653,17.50449981,54.45608511,0.241443139,1.201103247,8
E01020516,2019,1.566951567,17.2858797,55.68202883,0.045806071,1.101332412,8
E01020517,2019,1.382211538,12.65444022,47.20759122,-0.239198297,0.466277722,6
E01020518,2019,3.802051901,15.08346199,56.17452677,0.949175519,1.556007561,9
E01020519,2019,1.835372636,12.95358927,52.2272298,-0.493537142,0.435687802,6
E01020520,2019,2.911306703,12.95855801,52.20200577,-0.078343189,0.703747343,7
E01020523,2019,0.400320256,9.982993293,46.30450002,-0.773129477,-0.128234743,3
E01020524,2019,1.720578114,9.296811566,44.13569461,-0.430415793,0.007537202,4
E01020525,2019,1.269604182,9.789799361,45.42056838,-1.065694687,-0.31408631,2
E01020526,2019,2.20030349,8.731372234,42.92160569,0.850605694,0.709791835,7
E01020527,2019,3.412749517,9.622003048,45.43664354,0.614480519,0.721153485,7
E01020528,2019,3.467465753,8.94717059,44.3953284,0.263888382,0.422421461,6
E01020529,2019,0.615655233,9.644054346,41.00463735,-0.475385216,-0.069738556,3
E01020530,2019,1.346982759,9.837084964,33.6500594,-0.53368354,-0.200276159,3
E01020531,2019,1.211771495,12.61912003,47.797034,-0.532278482,0.293141742,5
E01020532,2019,1.058530511,10.80798857,33.27454126,0.003983439,0.200501397,4
E01020533,2019,2.568981922,10.78832196,33.24091162,0.323999174,0.420887355,6
E01020534,2019,1.525989509,10.98367293,42.54758641,-1.011955153,-0.218779087,3
E01020535,2019,0.570450656,12.55690171,42.38611305,-0.202755303,0.370956124,5
E01020536,2019,2.33995585,12.47180595,47.26545625,-0.581056983,0.264523654,5
E01020537,2019,1.25,11.41656145,52.31701184,-0.801830449,0.116940335,4
E01020538,2019,1.824034335,9.114612704,47.10030916,-0.188817065,0.190953404,4
E01020539,2019,1.053639847,7.827885646,37.64135087,-0.575769378,-0.373971266,2
E01020540,2019,1.296660118,5.606232786,39.75225243,-0.831152336,-0.786294972,1
E01020541,2019,1.110596946,8.044004532,34.48121016,-0.360785782,-0.274819724,2
E01020542,2019,2.702702703,7.251989555,33.78763982,-0.050944653,-0.165786158,3
E01020543,2019,3.716940672,7.107836894,34.05697922,1.129117464,0.547164168,6
E01020544,2019,0.661521499,7.427439405,33.12295586,0.491669056,0.129599541,4
E01020546,2019,0.730337079,7.813295663,31.1924754,-0.283073523,-0.325177909,2
E01020547,2019,2.646502836,7.339722345,33.70497454,0.167705415,-0.024862673,3
E01020549,2019,1.485385721,11.21613982,48.6771329,-0.551132641,0.190603819,4
E01020550,2019,1.185277604,8.77238786,27.38965392,-0.368584486,-0.32599771,2
E01020551,2019,3.657933762,17.94820782,65.71467859,-0.313738156,1.13526482,8
E01020552,2019,7.206208426,18.4219874,66.35380651,2.146519105,2.690402001,10
E01020553,2019,6.344827586,15.06140889,59.08487427,1.857994493,2.179664954,10
E01020554,2019,4.09694172,17.87003149,65.67194555,1.930632893,2.492094135,10
E01020555,2019,5.803869246,15.56366966,61.69423878,2.442602996,2.608700634,10
E01020556,2019,4.939919893,15.01573762,58.28349866,1.842043133,2.14118905,10
E01020557,2019,1.172839506,14.87905069,60.50096991,-0.197397656,0.885981288,7
E01020558,2019,1.279707495,14.63894228,60.06092577,-0.034028253,0.963423222,8
E01020559,2019,1.035953687,14.73099132,60.19473091,-0.370627023,0.762435378,7
E01020560,2019,1.446945338,14.72735264,56.17428929,-0.809455003,0.433434916,6
E01020561,2019,1.883052527,14.44371544,55.09133036,1.755200892,1.954265486,10
E01020562,2019,1.907864123,14.54181373,58.61834459,-0.002374669,0.962738852,8
E01020563,2019,2.75175644,14.51318284,58.58592151,0.456143259,1.251018057,9
E01020564,2019,3.279742765,14.51376762,58.63281477,0.127019648,1.059888693,8
E01020565,2019,1.951854262,14.53336209,58.70425236,0.149332171,1.056267358,8
E01020566,2019,1.874691663,14.56028307,58.55118287,-0.019354799,0.951877762,8
E01020569,2019,5.440567711,14.57800742,58.56917666,0.834947048,1.512819557,9
E01020570,2019,1.066499373,16.84809398,62.26457338,-0.927664011,0.595712642,6
E01020571,2019,2.714493456,17.37286524,63.35920031,0.339400146,1.443166153,9
E01020572,2019,3.227541689,18.19170851,64.71663967,0.220630634,1.448387756,9
E01020573,2019,3.825431034,17.4852277,63.90724203,0.737909984,1.714367492,9
E01020574,2019,3.459119497,17.497075,62.85691492,0.537747018,1.57069066,9
E01020575,2019,7.180694526,18.17314177,61.52179989,2.359516979,2.717643451,10
E01020576,2019,1.660735469,15.781728,57.1326872,-0.021015133,0.999738322,8
E01020577,2019,2.54391278,17.07974555,57.45799493,-0.318323641,0.918782314,8
E01020578,2019,2.8453419,17.37495195,55.21835432,1.60935005,2.064874221,10
E01020579,2019,2.174987642,15.37780062,57.86095159,0.728775684,1.450362011,9
E01020580,2019,1.602787456,15.09122037,56.91984372,-0.37851689,0.73471198,7
E01020581,2019,3.810020877,16.08853881,58.85189011,0.659116711,1.492630904,9
E01020582,2019,5.035545024,16.7597952,60.93670527,1.494044603,2.087668588,10
E01020583,2019,2.11013896,15.55669914,55.20181507,-0.02084652,0.958911577,8
E01020584,2019,2.517985612,15.55654554,57.27076047,-0.092366169,0.959855531,8
E01020585,2019,3.759398496,16.77675726,108.8220018,0.707328814,2.471864712,10
E01020586,2019,2.34375,17.26023059,52.96872739,0.536348883,1.36115068,9
E01020587,2019,2.511880516,17.04539492,53.05078263,-0.278266465,0.860326118,7
E01020588,2019,2.034664657,17.09364546,53.27860769,0.227327537,1.16522367,8
E01020589,2019,3.890006707,17.14353071,53.82036278,0.377192378,1.29391536,9
E01020590,2019,1.966955153,12.76010352,60.48148756,1.421910097,1.732008442,9
E01020591,2019,2.609308886,13.01297177,60.32052972,2.046289397,2.13602612,10
E01020592,2019,5.188387894,12.67927597,57.82455675,2.129756186,2.144577401,10
E01020593,2019,3.288958496,12.7884054,57.4942798,1.760773807,1.90426036,10
E01020594,2019,1.901840491,12.53221651,57.75595827,0.470644628,1.088597856,8
E01020595,2019,1.418037436,12.47342701,57.72243572,-0.126244479,0.712832065,7
E01020596,2019,4.42961165,12.9124034,57.59925111,1.634408373,1.85161956,10
E01020597,2019,0.846859562,13.07785332,56.73157354,-0.679670778,0.391591607,5
E01020598,2019,0.932400932,13.24987106,55.95411056,0.679826483,1.214574179,8
E01020599,2019,3.297328027,12.54081227,57.70371852,2.275471784,2.200512997,10
E01020600,2019,1.147873059,12.57889643,57.23865849,0.188311651,0.89607096,7
E01020601,2019,1.83299389,12.49869039,57.31450922,0.710340516,1.22164179,8
E01020602,2019,3.980099502,12.50558859,57.9919586,2.468768577,2.327758684,10
E01020603,2019,0.754936121,12.47420332,57.27014264,-0.874245742,0.235332142,5
E01020604,2019,2.089337176,12.79488129,59.5450638,0.428607666,1.119110452,8
E01020605,2019,0.755374782,12.49347368,57.28907905,-0.49441344,0.466858376,6
E01020606,2019,3.180212014,11.85531708,60.52896359,2.125372342,2.10553848,10
E01020607,2019,3.530751708,13.68124812,62.75796084,2.139417682,2.297351139,10
E01020608,2019,2.315325248,11.23280596,62.00302194,0.297897878,0.963259911,8
E01020609,2019,2.386451116,10.45128632,62.43699765,0.502494499,1.027169027,8
E01020610,2019,1.289009498,10.45787574,62.29369783,-0.108950232,0.634627589,6
E01020611,2019,0.723684211,13.13281848,57.99340213,-0.853219472,0.310012194,5
E01020612,2019,0.379266751,13.16277171,57.08403519,-0.825988951,0.300294916,5
E01020613,2019,1.265822785,13.06857107,59.91979211,-0.918257935,0.315520274,5
E01020614,2019,1.61883738,12.85942792,59.74734342,2.470974519,2.353868478,10
E01020615,2019,5.04587156,12.53747963,59.87020085,1.158630465,1.582483965,9
E01020616,2019,3.579952267,12.51280106,58.96286804,2.446260661,2.32792724,10
E01020617,2019,1.57480315,12.47301436,58.79143128,-0.175855501,0.705593757,7
