,LSOA11CD,17-18_April,17-18_May,17-18_June,17-18_July,17-18_August,17-18_September,17-18_October,17-18_November,17-18_December,17-18_January,17-18_February,17-18_March,18-19_April,18-19_May,18-19_June,18-19_July,18-19_August,18-19_September,18-19_October,18-19_November,18-19_December,18-19_January,18-19_February,18-19_March,19-20_April,19-20_May,19-20_June,19-20_July,19-20_August,19-20_September,19-20_October,19-20_November,19-20_December,19-20_January,19-20_February,19-20_March,20-21_April,20-21_May,20-21_June,20-21_July,20-21_August,20-21_September,20-21_October,20-21_November,20-21_December,20-21_January,20-21_February,20-21_March,21-22_April,21-22_May,21-22_June,21-22_July,21-22_August,21-22_September,21-22_October,21-22_November,21-22_December,21-22_January,21-22_February,21-22_March,Mean_dev,MH_call_rate,%non-crime,Night-time_ratio,Temporalvolatility(CV),%attended,%highacuity,slope,lsoa_lq,Percentage change
107,E01010677,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,4.0,1.0,2.0,2.0,0.0,5.0,3.0,3.0,4.0,1.0,5.0,0.0,4.0,1.0,0.0,0.0,5.0,1.0,3.0,2.0,5.0,2.0,0.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,45.2,0.0382126348228043,88.70967741935483,0.1693548387096774,0.5774176998221967,0.7096774193548387,0.5967741935483871,0.00535030684399,0.8699820139258171,0.5083333333333333
108,E01010678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,-17.799999999999997,0.0429880197322057,81.9672131147541,0.1639344262295081,0.6254948445370082,0.6065573770491803,0.4590163934426229,-0.0183639122865779,0.9157201638555168,0.3676470588235294
109,E01010679,0.0,3.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,5.0,5.0,6.0,4.0,2.0,3.0,4.0,3.0,9.0,2.0,5.0,3.0,1.0,3.0,5.0,2.0,3.0,9.0,3.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,9.0,3.0,4.0,3.0,5.0,117.2,0.0932001902044698,77.04081632653062,0.1989795918367347,0.5243271236428765,0.6428571428571429,0.5459183673469388,0.0281409357682118,2.055960203641225,0.2752436647173489
110,E01010680,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,3.0,12.200000000000003,0.0508664058133035,86.81318681318682,0.1758241758241758,0.518944052587259,0.8461538461538461,0.7252747252747253,0.0231913582680023,1.10139122234263,0.2571428571428571
111,E01010681,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-56.8,0.0146373918829008,86.36363636363636,0.1363636363636363,0.4542612748024246,0.5909090909090909,0.4545454545454545,-0.0003390039447731,0.3577310651464316,0.196078431372549
112,E01010682,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,-32.8,0.0321004884856943,78.26086956521739,0.217391304347826,0.4917287783589431,0.782608695652174,0.6086956521739131,0.003009166555422,0.6909773225758632,0.2385057471264367
113,E01010683,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-47.8,0.0134841235319704,87.09677419354838,0.2903225806451613,0.5913000896717211,0.8387096774193549,0.7741935483870968,0.0226864599545073,0.2988819238129111,0.123015873015873
114,E01010684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-39.8,0.0258620689655172,82.05128205128204,0.1538461538461538,0.573488351136175,0.5384615384615384,0.3846153846153846,-0.0063633575032143,0.5853379825185138,0.2083333333333333
115,E01010685,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-50.8,0.0166666666666666,75.0,0.1428571428571428,0.4727554678967804,0.7857142857142857,0.7142857142857143,0.016206325694868,0.3909470862334805,0.2105263157894736
116,E01010686,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-53.8,0.0142450142450142,76.0,0.2,0.3554093266554555,0.92,0.68,-0.0103470810339819,0.3206809292307835,0.05
117,E01010687,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-56.8,0.0122086570477247,81.81818181818183,0.1818181818181818,0.5685064007950855,0.6363636363636364,0.4545454545454545,-0.0250735576308046,0.3108977914319222,0.1666666666666666
118,E01010688,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,-33.8,0.0236717517096265,77.77777777777779,0.2222222222222222,0.6226494259953249,0.7777777777777778,0.6888888888888889,0.000774032964698,0.52766968443924,0.2160493827160493
119,E01010689,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,-51.8,0.0138178096212896,85.18518518518519,0.1111111111111111,0.557773351022717,0.8148148148148148,0.6296296296296297,0.0053824072175517,0.3047605752262105,0.119047619047619
120,E01010690,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,-31.799999999999997,0.0252824098977945,74.46808510638297,0.2127659574468085,0.4777847377438344,0.6595744680851063,0.4893617021276595,0.019500349375868,0.5492948624819352,0.1720430107526881
121,E01010691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-59.8,0.0120558375634517,89.47368421052632,0.1578947368421052,0.2971470997535846,0.6842105263157895,0.6842105263157895,-0.0008492452675122,0.2662036588442345,0.0588235294117647
122,E01010692,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-38.8,0.0208659363588941,85.0,0.175,0.4725137360640755,0.825,0.6,0.0114572973185886,0.4769689070248001,0.1543209876543209
123,E01010693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.8,0.0040650406504065,100.0,0.3333333333333333,0.0,0.8333333333333334,0.5,0.0,0.091798442237823,0.0
124,E01010694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.8,0.0064892926670992,50.0,0.5,0.3,1.0,0.9,0.0028941096356826,0.1419123498738021,0.0555555555555555
125,E01010695,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-16.799999999999997,0.0398970398970398,88.70967741935483,0.1612903225806451,0.7010565090833973,0.7903225806451613,0.5967741935483871,-0.0209825646311088,0.918504798285708,0.4747474747474747
126,E01010696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-65.8,0.0080695220360024,76.92307692307693,0.0,0.3422860840197998,0.8461538461538461,0.6153846153846154,-0.0083432954771866,0.189242860237974,0.0454545454545454
127,E01010697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-61.8,0.0117322291235334,76.47058823529412,0.1764705882352941,0.4767693605473972,0.8823529411764706,0.7058823529411765,0.0049026890506611,0.2569359182349051,0.1309523809523809
128,E01010698,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-30.799999999999997,0.0248318675633729,81.25,0.2708333333333333,0.5182226234930313,0.8333333333333334,0.625,-0.0080139832464876,0.5636108522388349,0.1717171717171717
129,E01010699,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,5.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,-9.799999999999997,0.0349013657056145,82.6086956521739,0.1739130434782608,0.5567740664192781,0.7391304347826086,0.5362318840579711,-0.0041064134632788,0.7893318098696863,0.3320833333333333
130,E01010700,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,5.0,0.0,3.0,6.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,7.200000000000003,0.0523114355231143,80.23255813953489,0.1744186046511628,0.6546536707079771,0.813953488372093,0.7093023255813954,0.008021371004256,1.1683380040888245,0.2484496124031008
131,E01010701,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,-11.799999999999997,0.0445182724252491,79.1044776119403,0.2985074626865671,0.5573083164551819,0.8208955223880597,0.6865671641791045,0.0143494759779372,0.9834708173412164,0.3277777777777778
132,E01010702,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,-31.799999999999997,0.0228155339805825,89.36170212765957,0.2340425531914893,0.4230538690845789,0.8936170212765957,0.8085106382978723,-0.0041455759357027,0.4928832430931296,0.109375
133,E01010703,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-22.799999999999997,0.0337146297411198,80.35714285714286,0.2857142857142857,0.5956708383670386,0.7857142857142857,0.7142857142857143,0.0050981313031441,0.7551806053876816,0.3039215686274509
134,E01010704,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,-23.799999999999997,0.0404709345106696,81.81818181818183,0.1636363636363636,0.5376172040257976,0.8,0.6727272727272727,-0.0091944915022678,0.900056328662007,0.2291666666666666
135,E01010705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-58.8,0.0120918984280532,75.0,0.15,0.3340097303971846,0.75,0.45,0.0084451642757982,0.2636493519308724,0.0588235294117647
136,E01010706,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-65.8,0.008312020460358,53.84615384615385,0.3076923076923077,0.3422860840197998,0.8461538461538461,0.6923076923076923,-0.0048845043310875,0.1947737128218447,0.0909090909090909
137,E01010707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-54.8,0.0131075914800655,87.5,0.2083333333333333,0.6160067253807264,0.8333333333333334,0.75,-0.0342948717948717,0.2806034843095665,0.3944444444444444
138,E01010708,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,-23.799999999999997,0.0328358208955223,85.45454545454545,0.2545454545454545,0.5955204682453605,0.8363636363636363,0.7090909090909091,-0.007167419314745,0.717334989420073,0.2037037037037037
139,E01010709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-44.8,0.0125091979396615,88.23529411764706,0.1470588235294117,0.4500882441176644,0.7352941176470589,0.6470588235294118,-0.008507732002226,0.2811847745737045,0.2463768115942028
140,E01010710,7.0,3.0,9.0,3.0,6.0,3.0,6.0,10.0,8.0,7.0,4.0,5.0,6.0,10.0,10.0,12.0,3.0,3.0,10.0,5.0,4.0,4.0,9.0,8.0,7.0,12.0,7.0,5.0,3.0,9.0,3.0,2.0,7.0,10.0,8.0,14.0,4.0,6.0,6.0,8.0,6.0,7.0,8.0,8.0,7.0,6.0,4.0,5.0,6.0,4.0,10.0,7.0,8.0,1.0,9.0,4.0,5.0,4.0,5.0,9.0,310.2,0.1944027986006996,80.20565552699229,0.1722365038560411,0.4216836197187013,0.7429305912596401,0.6195372750642674,-0.0046401778271742,4.39113870728621,0.4034920634920634
141,E01010711,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,6.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,9.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,5.0,6.0,7.0,7.0,4.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,6.0,7.0,4.0,0.0,3.0,2.0,87.2,0.10814332247557,78.91566265060241,0.2409638554216867,0.5820514664163606,0.7530120481927711,0.6325301204819277,0.0354569671900817,2.382060773469257,0.2532967032967033
142,E01010712,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,-13.799999999999997,0.0382128159905937,78.46153846153847,0.2307692307692307,0.4057149567653227,0.7692307692307693,0.6,0.0039958247708516,0.854252554250332,0.1425925925925925
143,E01010713,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,-15.799999999999997,0.0402042118698149,85.71428571428571,0.1111111111111111,0.7528371991317255,0.8253968253968254,0.6984126984126984,0.0057342372190223,0.8845309625965581,0.4074074074074074
144,E01010714,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-54.8,0.0173535791757049,75.0,0.0833333333333333,0.3137475099502783,0.8333333333333334,0.7083333333333334,0.0010271583245045,0.4025128889903105,0.0714285714285714
145,E01010715,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-48.8,0.028169014084507,80.0,0.3666666666666666,0.5388914922357194,0.7,0.6,0.0014072669702714,0.6579560712389173,0.1847826086956521
146,E01010716,4.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,5.0,2.0,2.0,2.0,5.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,3.0,4.0,0.0,6.0,2.0,3.0,6.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,3.0,5.0,3.0,0.0,6.0,4.0,2.0,4.0,5.0,6.0,3.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,73.2,0.0763819095477387,84.86842105263158,0.1973684210526315,0.4756295337447706,0.6578947368421053,0.5197368421052632,0.0173862929962702,1.7016743884011456,0.3193877551020407
147,E01010717,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,-45.8,0.0201711491442542,81.81818181818183,0.2121212121212121,0.4203282638642351,0.8181818181818182,0.7878787878787878,0.003971836071493,0.4751736828167275,0.1089743589743589
